# Observation File: water_balance.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [d]
# -----------------------------------------------------------------------------
# Observation Name: surface water content [mol]
# Region: surface domain
# Reduction: extensive integral
# Variable: surface-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: subsurface water content [mol]
# Region: computational domain
# Reduction: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow water content [mol]
# Region: surface domain
# Reduction: extensive integral
# Variable: snow-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: canopy water content [mol]
# Region: surface domain
# Reduction: extensive integral
# Variable: canopy-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: evapotranspiration [m d^-1]
# Region: surface domain
# Reduction: average
# Variable: surface-total_evapotranspiration
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow precipitation [m d^-1]
# Region: surface domain
# Reduction: average
# Variable: snow-precipitation
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: rain precipitation [m d^-1]
# Region: surface domain
# Reduction: average
# Variable: surface-precipitation_rain
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: canopy evaporation [m d^-1]
# Region: surface domain
# Reduction: average
# Variable: canopy-evaporation
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: canopy drainage [m d^-1]
# Region: surface domain
# Reduction: average
# Variable: canopy-drainage
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: canopy interception [m d^-1]
# Region: surface domain
# Reduction: average
# Variable: canopy-interception
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow evaporation [m d^-1]
# Region: surface domain
# Reduction: average
# Variable: snow-evaporation
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snowmelt [m d^-1]
# Region: surface domain
# Reduction: average
# Variable: snow-melt
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow throughfall + canopy drainage [m d^-1]
# Region: surface domain
# Reduction: average
# Variable: canopy-throughfall_drainage_snow
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface evaporation [m d^-1]
# Region: surface domain
# Reduction: average
# Variable: surface-evaporation
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: water throughfall + canopy drainage [m d^-1]
# Region: surface domain
# Reduction: average
# Variable: canopy-throughfall_drainage_rain
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: transpiration [m d^-1]
# Region: surface domain
# Reduction: average
# Variable: surface-transpiration
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: exfiltration [mol d^-1]
# Region: surface domain
# Reduction: extensive integral
# Variable: surface-surface_subsurface_flux
# Number of Vectors: 1
# =============================================================================
"time [d]","surface water content [mol]","subsurface water content [mol]","snow water content [mol]","canopy water content [mol]","evapotranspiration [m d^-1]","snow precipitation [m d^-1]","rain precipitation [m d^-1]","canopy evaporation [m d^-1]","canopy drainage [m d^-1]","canopy interception [m d^-1]","snow evaporation [m d^-1]","snowmelt [m d^-1]","snow throughfall + canopy drainage [m d^-1]","surface evaporation [m d^-1]","water throughfall + canopy drainage [m d^-1]","transpiration [m d^-1]","exfiltration [mol d^-1]"
5.270000000000e+02,1.141560851115e+04,2.202779686422e+05,0.000000000000e+00,2.264890034803e+01,5.420550021580e-03,0.000000000000e+00,1.004651162791e-02,2.095532477724e-03,0.000000000000e+00,2.499412976743e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.547098651164e-03,3.325017543856e-03,-1.831174967802e+02
5.280000000000e+02,1.122570318625e+04,2.202777833225e+05,0.000000000000e+00,5.006376788744e+00,3.776966696471e-03,0.000000000000e+00,0.000000000000e+00,3.207731556233e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.456193540848e-03,-1.899053249001e+02
5.290000000000e+02,1.147020857259e+04,2.202780388385e+05,0.000000000000e+00,2.650857915259e+01,4.200713110516e-03,0.000000000000e+00,9.041860465116e-03,1.859222148621e-03,0.000000000000e+00,2.250171282509e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.093898848277e-05,6.791689182607e-03,2.300551973412e-03,-1.267858743393e+02
5.300000000000e+02,1.162723654518e+04,2.202781585583e+05,0.000000000000e+00,2.239709083337e+01,7.264035192328e-03,0.000000000000e+00,1.004651162791e-02,2.575314563298e-03,0.000000000000e+00,2.500560230221e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.027782469206e-04,7.545951397686e-03,4.285942382109e-03,-2.358465507030e+02
5.310000000000e+02,1.129145939872e+04,2.202778032282e+05,0.000000000000e+00,3.237372080190e+00,6.459858098490e-03,0.000000000000e+00,0.000000000000e+00,3.483585227850e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.111499575705e-03,-3.357771464585e+02
5.320000000000e+02,1.094991957339e+04,2.202774695313e+05,0.000000000000e+00,4.827372524484e-01,6.265966493907e-03,0.000000000000e+00,0.000000000000e+00,5.008426959530e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.215882224312e-03,-3.415398253316e+02
5.330000000000e+02,1.059432465683e+04,2.202771320430e+05,0.000000000000e+00,7.799031272508e-02,6.478857308490e-03,0.000000000000e+00,0.000000000000e+00,7.359035267696e-06,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.339217884288e-04,0.000000000000e+00,5.737576484794e-03,-3.152292181875e+02
5.340000000000e+02,1.029291616190e+04,2.202768432404e+05,0.000000000000e+00,1.319062806076e-02,5.486583588034e-03,0.000000000000e+00,0.000000000000e+00,1.178176084806e-06,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.485405411949e-03,-3.014084949330e+02
5.350000000000e+02,9.965763363016e+03,2.202765176086e+05,0.000000000000e+00,2.098842259642e-03,5.954354955807e-03,0.000000000000e+00,0.000000000000e+00,2.016688327475e-07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.954153286975e-03,-3.271527988862e+02
5.360000000000e+02,9.622731974704e+03,2.202761794862e+05,0.000000000000e+00,3.232510411427e-04,6.243114299373e-03,0.000000000000e+00,0.000000000000e+00,3.228347669999e-08,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.243082015897e-03,-3.430313883120e+02
5.370000000000e+02,9.268085139459e+03,2.202758313661e+05,0.000000000000e+00,0.000000000000e+00,6.454453734450e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.454453734450e-03,-3.546468352449e+02
5.380000000000e+02,8.898407742488e+03,2.202754682946e+05,0.000000000000e+00,0.000000000000e+00,6.728008521355e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.054268892791e-05,0.000000000000e+00,6.687465832427e-03,-3.674475490800e+02
5.390000000000e+02,8.618315486396e+03,2.202752008919e+05,0.000000000000e+00,4.026164276313e+00,7.033547682159e-03,0.000000000000e+00,2.009302325581e-03,4.276479358725e-04,0.000000000000e+00,5.008509227145e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.208776937855e-04,1.508451402867e-03,6.385022052501e-03,-3.509088100915e+02
5.400000000000e+02,8.257459612343e+03,2.202748474780e+05,0.000000000000e+00,6.065969870199e-01,6.629615552066e-03,0.000000000000e+00,0.000000000000e+00,6.217395071442e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.567441601352e-03,-3.608558740524e+02
5.410000000000e+02,7.890932319900e+03,2.202745022275e+05,0.000000000000e+00,1.011559657693e-01,6.679599709349e-03,0.000000000000e+00,0.000000000000e+00,9.189836750011e-06,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.541196267074e-04,0.000000000000e+00,5.916290245892e-03,-3.250507129746e+02
5.420000000000e+02,7.449608518809e+03,2.202740709619e+05,0.000000000000e+00,1.662435298452e-02,8.033447243599e-03,0.000000000000e+00,0.000000000000e+00,1.536938414269e-06,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.953272840820e-03,0.000000000000e+00,6.078637464365e-03,-3.338937948459e+02
5.430000000000e+02,7.183903406590e+03,2.202738330026e+05,0.000000000000e+00,3.317658166362e-03,4.835570516461e-03,0.000000000000e+00,0.000000000000e+00,2.419399057846e-07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.835328576556e-03,-2.657051122191e+02
5.440000000000e+02,6.864465476081e+03,2.202735123402e+05,0.000000000000e+00,6.037337816786e-04,5.813841944453e-03,0.000000000000e+00,0.000000000000e+00,4.934407972151e-08,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.499778637625e-04,0.000000000000e+00,5.463814736610e-03,-3.001891480014e+02
5.450000000000e+02,6.553980425272e+03,2.202732074578e+05,0.000000000000e+00,4.690388571033e-05,5.650729994220e-03,0.000000000000e+00,0.000000000000e+00,3.932721611770e-09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.650726061498e-03,-3.104850508097e+02
5.460000000000e+02,6.367096244515e+03,2.202730630895e+05,0.000000000000e+00,0.000000000000e+00,3.400519075253e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.400519075253e-03,-1.868841807561e+02
5.470000000000e+02,7.048319042394e+03,2.202737791472e+05,0.000000000000e+00,6.902258524080e+01,3.425225390990e-03,0.000000000000e+00,1.707906976744e-02,2.017602774299e-03,9.887602136593e-04,4.261319083246e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.407622616691e-03,1.380651089786e-02,0.000000000000e+00,-7.160575855175e-01
5.480000000000e+02,7.616630283749e+03,2.202743319310e+05,0.000000000000e+00,6.975368157557e+01,1.699538867913e-03,0.000000000000e+00,1.205581395349e-02,1.663259332357e-03,1.331724907014e-03,3.008276900003e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.627953555575e-05,1.037926196050e-02,0.000000000000e+00,-5.527920170840e-01
5.490000000000e+02,7.946496721776e+03,2.202746275984e+05,0.000000000000e+00,4.571028489108e+01,4.480716927077e-03,0.000000000000e+00,1.004651162791e-02,2.944277709297e-03,0.000000000000e+00,2.507125042306e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.539386585601e-03,1.536439217780e-03,-8.479982418053e+01
5.500000000000e+02,7.836300659782e+03,2.202744887769e+05,0.000000000000e+00,1.602477229922e+01,4.555127711386e-03,0.000000000000e+00,2.009302325581e-03,1.041204935552e-03,0.000000000000e+00,5.014683429730e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.507833982608e-03,3.513922775834e-03,-1.931269310374e+02
5.510000000000e+02,7.682245653412e+03,2.202743509975e+05,0.000000000000e+00,4.795721492254e+00,3.007669757045e-03,0.000000000000e+00,0.000000000000e+00,2.041645601266e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.803505196918e-03,-1.540550063703e+02
5.520000000000e+02,7.944658564768e+03,2.202746053653e+05,0.000000000000e+00,3.027545885357e+01,4.807474967420e-03,0.000000000000e+00,1.004651162791e-02,2.044476331559e-03,0.000000000000e+00,2.507744283583e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.538767344324e-03,2.762998635861e-03,-1.522192925816e+02
5.530000000000e+02,7.650509207850e+03,2.202742779915e+05,0.000000000000e+00,5.555379293930e+00,5.803578370083e-03,0.000000000000e+00,0.000000000000e+00,4.494559919935e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.354122378089e-03,-2.941493569179e+02
5.540000000000e+02,7.314501966274e+03,2.202739387615e+05,0.000000000000e+00,9.717201401547e-01,6.198729652668e-03,0.000000000000e+00,0.000000000000e+00,8.333925734136e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.115390395327e-03,-3.360072415759e+02
5.550000000000e+02,6.961279341169e+03,2.202735903153e+05,0.000000000000e+00,1.656365102749e-01,6.443221000651e-03,0.000000000000e+00,0.000000000000e+00,1.465606599781e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.428564934653e-03,-3.532226251051e+02
5.560000000000e+02,6.618390357533e+03,2.202732602324e+05,0.000000000000e+00,2.915952008156e-02,6.242828065586e-03,0.000000000000e+00,0.000000000000e+00,2.481399821697e-06,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.240346665764e-03,-3.428889836367e+02
5.570000000000e+02,6.372515500316e+03,2.202730542918e+05,0.000000000000e+00,7.003123595279e-03,4.474599171818e-03,0.000000000000e+00,0.000000000000e+00,4.028435724778e-07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.234219360686e-04,0.000000000000e+00,4.250774392177e-03,-2.335866507326e+02
5.580000000000e+02,6.609030133183e+03,2.202733159966e+05,0.000000000000e+00,3.176198017122e+01,4.159472927129e-03,0.000000000000e+00,9.041860465116e-03,1.680501881084e-03,0.000000000000e+00,2.257865100132e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.205982662876e-04,6.783995364985e-03,2.258372779758e-03,-1.244722075614e+02
5.590000000000e+02,6.825443565367e+03,2.202735040279e+05,0.000000000000e+00,3.091170158052e+01,6.123762813940e-03,0.000000000000e+00,1.004651162791e-02,2.524337621689e-03,0.000000000000e+00,2.508878010949e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.537633616958e-03,3.599425192251e-03,-1.981564167485e+02
5.600000000000e+02,6.526573006046e+03,2.202731844162e+05,0.000000000000e+00,5.839992107111e+00,5.895670556582e-03,0.000000000000e+00,0.000000000000e+00,4.558492631529e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.439821293429e-03,-2.988705593217e+02
5.610000000000e+02,6.204472978256e+03,2.202728643494e+05,0.000000000000e+00,1.101767301252e+00,5.948333080985e-03,0.000000000000e+00,0.000000000000e+00,8.614954192471e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.862183539060e-03,-3.221000277896e+02
5.620000000000e+02,5.940107787555e+03,2.202726346127e+05,0.000000000000e+00,2.723783289698e-01,4.825896664441e-03,0.000000000000e+00,0.000000000000e+00,1.507979949604e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.841854965548e-04,0.000000000000e+00,4.226631368390e-03,-2.322349883904e+02
5.630000000000e+02,5.896721118410e+03,2.202726024980e+05,0.000000000000e+00,1.350911864342e+01,4.567369081523e-03,0.000000000000e+00,4.018604651163e-03,7.630714156554e-04,0.000000000000e+00,1.003739421373e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.149946050801e-04,3.014865229790e-03,3.589303060788e-03,-1.973795535039e+02
5.640000000000e+02,5.645441398326e+03,2.202723425747e+05,0.000000000000e+00,3.075877117630e+00,4.763143364324e-03,0.000000000000e+00,0.000000000000e+00,1.896953004689e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.573448063855e-03,-2.512797200846e+02
5.650000000000e+02,5.333509796362e+03,2.202720211543e+05,0.000000000000e+00,6.072322576540e-01,5.722212258268e-03,0.000000000000e+00,0.000000000000e+00,4.488457710959e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.677327681159e-03,-3.119316019639e+02
5.660000000000e+02,5.001837402113e+03,2.202716934453e+05,0.000000000000e+00,1.154290041417e-01,6.045307430105e-03,0.000000000000e+00,0.000000000000e+00,8.941913586852e-06,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.425650481206e-05,0.000000000000e+00,6.002109011706e-03,-3.297882864839e+02
5.670000000000e+02,4.582858232899e+03,2.202712776684e+05,0.000000000000e+00,2.052821043965e-02,7.627088136738e-03,0.000000000000e+00,0.000000000000e+00,1.725477394927e-06,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.089704981216e-03,0.000000000000e+00,6.535657678128e-03,-3.590453952470e+02
5.680000000000e+02,4.220117016155e+03,2.202709302143e+05,0.000000000000e+00,3.808011676329e-03,6.601916204409e-03,0.000000000000e+00,0.000000000000e+00,3.040048934553e-07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.783891555158e-04,0.000000000000e+00,6.223223044000e-03,-3.419298131908e+02
5.690000000000e+02,3.911755136059e+03,2.202706406512e+05,0.000000000000e+00,7.692763060982e-04,5.611899672971e-03,0.000000000000e+00,0.000000000000e+00,5.524993748215e-08,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.611844423034e-03,-3.083618800961e+02
5.700000000000e+02,3.674482335191e+03,2.202704315434e+05,0.000000000000e+00,1.861154456946e-04,4.317863148327e-03,0.000000000000e+00,0.000000000000e+00,1.026093572501e-08,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.317852887392e-03,-2.372728008683e+02
5.710000000000e+02,3.997886776993e+03,2.202707514321e+05,0.000000000000e+00,3.207679070189e+01,6.591347685755e-03,0.000000000000e+00,1.306046511628e-02,2.679297746145e-03,0.000000000000e+00,3.262518259931e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.448730992673e-05,9.797946856348e-03,3.877562629683e-03,-2.135858332505e+02
5.720000000000e+02,3.767991470195e+03,2.202705247100e+05,0.000000000000e+00,7.572032546926e+00,4.629579122955e-03,0.000000000000e+00,0.000000000000e+00,4.455422313727e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.184036891583e-03,-2.298953067983e+02
5.730000000000e+02,3.967470538096e+03,2.202707218003e+05,0.000000000000e+00,2.791062715651e+01,6.046238802849e-03,0.000000000000e+00,1.004651162791e-02,2.139896842121e-03,0.000000000000e+00,2.509694065730e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.536817562177e-03,3.906341960728e-03,-2.150458980189e+02
5.740000000000e+02,3.743872075683e+03,2.202704905628e+05,0.000000000000e+00,8.738859919234e+00,5.422861077798e-03,0.000000000000e+00,1.004651162791e-03,5.995515640913e-04,0.000000000000e+00,2.509725595046e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.536786032861e-04,4.823309513706e-03,-2.650507855933e+02
5.750000000000e+02,3.505154755751e+03,2.202702511704e+05,0.000000000000e+00,7.233429296564e+00,6.381342572665e-03,0.000000000000e+00,2.009302325581e-03,5.293240684460e-04,0.000000000000e+00,5.019513220618e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.840327938867e-04,1.507351003520e-03,5.267985710332e-03,-2.894998214621e+02
5.760000000000e+02,3.144238009127e+03,2.202699241646e+05,0.000000000000e+00,1.929115962276e+00,6.664510621146e-03,0.000000000000e+00,0.000000000000e+00,9.644239466244e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.694891081356e-03,0.000000000000e+00,3.873177145127e-03,-2.126977371495e+02
5.770000000000e+02,2.997584014858e+03,2.202698068999e+05,0.000000000000e+00,7.352089284135e-01,2.690275785163e-03,0.000000000000e+00,0.000000000000e+00,2.170743573537e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.405084587378e-04,0.000000000000e+00,2.328059890690e-03,-1.279260290384e+02
5.780000000000e+02,3.348548632687e+03,2.202701787435e+05,0.000000000000e+00,5.981692472915e+01,1.579706507954e-03,0.000000000000e+00,9.041860465116e-03,1.184643692603e-03,0.000000000000e+00,2.258861989416e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.782998475701e-03,3.950628153513e-04,-2.210029833425e+01
5.790000000000e+02,3.818146863712e+03,2.202706330549e+05,0.000000000000e+00,6.810293821975e+01,3.358735008763e-03,0.000000000000e+00,1.205581395349e-02,2.861181752089e-03,0.000000000000e+00,3.011850835693e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.043963117795e-03,4.975532566747e-04,-2.781974045381e+01
5.800000000000e+02,3.871200746471e+03,2.202706347637e+05,0.000000000000e+00,3.052497028641e+01,5.746494547187e-03,0.000000000000e+00,6.027906976744e-03,2.189177244465e-03,0.000000000000e+00,1.505942558654e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.521964418090e-03,3.557317302722e-03,-1.956541602358e+02
5.810000000000e+02,3.574147397040e+03,2.202703161446e+05,0.000000000000e+00,6.096345539894e+00,5.850921103003e-03,0.000000000000e+00,0.000000000000e+00,4.441580370410e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.406763065962e-03,-2.970533494316e+02
5.820000000000e+02,3.380298280285e+03,2.202701587817e+05,0.000000000000e+00,1.759792828629e+00,3.606237103116e-03,0.000000000000e+00,0.000000000000e+00,7.884656234548e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.527390540771e-03,-1.938491167545e+02
5.830000000000e+02,3.427939033927e+03,2.202702148805e+05,0.000000000000e+00,1.959434170508e+01,3.831775376768e-03,0.000000000000e+00,5.023255813953e-03,9.307286606166e-04,0.000000000000e+00,1.254993602039e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.768262211914e-03,2.901046716151e-03,-1.596136680134e+02
5.840000000000e+02,3.708545219456e+03,2.202705078866e+05,0.000000000000e+00,4.271152696227e+01,3.514285226516e-03,0.000000000000e+00,9.041860465116e-03,1.838695345784e-03,0.000000000000e+00,2.259012558664e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.376066372219e-05,6.782847906452e-03,1.641829217010e-03,-9.059361282155e+01
5.850000000000e+02,3.482646244838e+03,2.202702394331e+05,0.000000000000e+00,1.682418316414e+01,7.596769760863e-03,0.000000000000e+00,3.013953488372e-03,1.223693294288e-03,0.000000000000e+00,7.530120803800e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.703058759021e-03,2.260941407992e-03,4.670017707553e-03,-2.565825203110e+02
5.860000000000e+02,3.182388076698e+03,2.202699344584e+05,0.000000000000e+00,3.457807749727e+00,5.707810033175e-03,0.000000000000e+00,0.000000000000e+00,2.430256159650e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.464784417210e-03,-3.002581681403e+02
5.870000000000e+02,2.977199475572e+03,2.202697636781e+05,0.000000000000e+00,9.730436998896e-01,3.778984548091e-03,0.000000000000e+00,0.000000000000e+00,4.517761039013e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.733806937701e-03,-2.051886011258e+02
5.880000000000e+02,2.850061768700e+03,2.202696259223e+05,0.000000000000e+00,9.444044721322e+00,5.174035230934e-03,0.000000000000e+00,3.013953488372e-03,5.990174174121e-04,0.000000000000e+00,7.530349989778e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.260918489394e-03,4.575017813522e-03,-2.514882237883e+02
5.890000000000e+02,2.474799290446e+03,2.202692447661e+05,0.000000000000e+00,1.939122170945e+00,6.966337789437e-03,0.000000000000e+00,0.000000000000e+00,1.364535248836e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.213406594952e-03,0.000000000000e+00,5.616477669602e-03,-3.085251155324e+02
5.900000000000e+02,2.163912541158e+03,2.202689420395e+05,0.000000000000e+00,4.025788240103e-01,5.685927691072e-03,0.000000000000e+00,0.000000000000e+00,2.793721848767e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.657990472584e-03,-3.108867492876e+02
5.910000000000e+02,1.832142849116e+03,2.202686144745e+05,0.000000000000e+00,8.012092161721e-02,6.043994833888e-03,0.000000000000e+00,0.000000000000e+00,5.862885445004e-06,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.513665001582e-05,0.000000000000e+00,6.002995298427e-03,-3.298371762908e+02
5.920000000000e+02,1.535473039596e+03,2.202683367900e+05,0.000000000000e+00,1.738352384271e-02,5.400186031088e-03,0.000000000000e+00,0.000000000000e+00,1.140682491779e-06,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.399045348596e-03,-2.966698095207e+02
5.930000000000e+02,1.293135266125e+03,2.202681183227e+05,0.000000000000e+00,4.410905016305e-03,4.410349336408e-03,0.000000000000e+00,0.000000000000e+00,2.358662210233e-07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.410113470187e-03,-2.423377734708e+02
5.940000000000e+02,1.049835579873e+03,2.202678966911e+05,0.000000000000e+00,1.300784975585e-03,4.427716871450e-03,0.000000000000e+00,0.000000000000e+00,5.654435801953e-08,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,8.552457712069e-04,0.000000000000e+00,3.572414555885e-03,-1.962611688356e+02
