# Observation File: observation.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [d]
# -----------------------------------------------------------------------------
# Observation Name: water content [mol]
# Region: domain
# Reduction: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface water content [mol]
# Region: surface domain
# Reduction: extensive integral
# Variable: surface-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow water content [mol]
# Region: surface domain
# Reduction: extensive integral
# Variable: snow-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: evaporation [m3/d]
# Region: surface domain
# Reduction: integral
# Variable: surface-evaporative_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: discharge [mol/d]
# Region: surface outlet
# Reduction: extensive integral
# Variable: surface-water_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface-subsurface exchange [mol/d]
# Region: surface domain
# Reduction: extensive integral
# Variable: surface-surface_subsurface_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: thaw depth [m]
# Region: surface domain
# Reduction: average
# Variable: surface-thaw_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: water table depth [m]
# Region: surface domain
# Reduction: average
# Variable: surface-water_table_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: perched water table depth [m]
# Region: surface domain
# Reduction: average
# Variable: surface-perched_water_table_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: rain [m3/d]
# Region: surface domain
# Reduction: integral
# Variable: surface-precipitation_rain
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow [m3SWE/d]
# Region: surface domain
# Reduction: integral
# Variable: snow-precipitation
# Number of Vectors: 1
# =============================================================================
"time [d]" "water content [mol]" "surface water content [mol]" "snow water content [mol]" "evaporation [m3/d]" "discharge [mol/d]" "surface-subsurface exchange [mol/d]" "thaw depth [m]" "water table depth [m]" "perched water table depth [m]" "rain [m3/d]" "snow [m3SWE/d]"
2.250000000000e+02 1.770908399401e+10 6.510053364607e+04 3.196422106521e+01 3.767432681240e+01 1.361300894508e+06 1.379126302558e+06 3.901520072739e-01 2.969585771009e-01 2.969585771008e-01 0.000000000000e+00 0.000000000000e+00
2.260000000000e+02 1.771001371744e+10 7.772877316407e+04 3.197045901191e+01 2.270833115457e+01 1.426155692212e+06 -2.175169112964e+06 3.901520072739e-01 2.934509767373e-01 2.934509767372e-01 6.540487559687e+01 0.000000000000e+00
2.270000000000e+02 1.771059591786e+10 6.656154465388e+04 3.198191630200e+01 2.017719653474e+01 1.550289323407e+06 -1.686429361659e+06 3.901520072739e-01 2.912151326440e-01 2.912151326440e-01 5.841274280205e+01 0.000000000000e+00
2.280000000000e+02 1.771182735762e+10 7.881705576802e+04 3.198000354880e+01 1.575755260581e+01 1.466014717492e+06 -2.094808876191e+06 3.901520072739e-01 2.889792885507e-01 2.889792885507e-01 6.458717197723e+01 0.000000000000e+00
2.290000000000e+02 1.771514831249e+10 8.168701630685e+04 3.198179600705e+01 1.030821364515e+01 1.819046608978e+06 -3.886251844909e+06 3.901520072739e-01 2.767434444572e-01 2.767434444572e-01 1.029815923983e+02 0.000000000000e+00
2.300000000000e+02 1.771466029174e+10 7.199829422719e+04 3.198158285848e+01 1.900750914241e+01 1.685321169481e+06 -5.523400723266e+05 3.901520072739e-01 2.787434444573e-01 2.787434444572e-01 4.040740188298e+01 0.000000000000e+00
2.310000000000e+02 1.771226343123e+10 6.543226305176e+04 3.198120302255e+01 1.883778297507e+01 1.358015440670e+06 1.364683262768e+06 3.901520072739e-01 2.889792885506e-01 2.889792885506e-01 0.000000000000e+00 0.000000000000e+00
2.320000000000e+02 1.771006992335e+10 1.009170098785e+05 3.198451580776e+01 1.974074682429e+01 1.062342166192e+06 1.113420287601e+06 3.901520072739e-01 2.952151326440e-01 2.952151326440e-01 0.000000000000e+00 0.000000000000e+00
2.330000000000e+02 1.770793794910e+10 1.023162763967e+06 3.197191078855e+01 2.179537660101e+01 0.000000000000e+00 9.898357969474e+05 0.000000000000e+00 3.069585771010e-01 3.069585771010e-01 0.000000000000e+00 0.000000000000e+00
2.340000000000e+02 1.770606661844e+10 1.587294430280e+06 3.193565522375e+01 2.130672795794e+01 1.245716506101e+05 7.086836683349e+05 3.706444069102e-01 3.111944211944e-01 3.111944211944e-01 0.000000000000e+00 0.000000000000e+00
2.350000000000e+02 1.770495297183e+10 1.583930607471e+06 3.192083519793e+01 2.012478041750e+01 0.000000000000e+00 3.150763337239e+03 0.000000000000e+00 3.159019534742e-01 3.159019534742e-01 0.000000000000e+00 0.000000000000e+00
2.360000000000e+02 1.770411692993e+10 1.578239942318e+06 3.188869732258e+01 1.516527796386e+01 0.000000000000e+00 2.639831975463e+01 0.000000000000e+00 3.184095538379e-01 3.184095538379e-01 0.000000000000e+00 0.000000000000e+00
2.370000000000e+02 1.770301129004e+10 1.480442422760e+06 3.187663231284e+01 1.992592452385e+01 9.746143235260e+04 4.137185374390e+03 3.433833316651e-01 3.198812420243e-01 3.198812420243e-01 0.000000000000e+00 0.000000000000e+00
2.380000000000e+02 1.770548227649e+10 1.416881831715e+06 3.187541998679e+01 1.695811452688e+01 2.521612796154e+05 -3.409176273137e+06 3.706444069102e-01 3.096661093811e-01 3.096661093811e-01 6.487431431084e+01 0.000000000000e+00
2.390000000000e+02 1.770719162405e+10 1.629776196465e+06 3.186538508420e+01 1.805107184985e+01 1.522199626521e+05 -2.701354312112e+06 3.706444069102e-01 2.979585771014e-01 2.979585771014e-01 5.542468088354e+01 0.000000000000e+00
2.400000000000e+02 1.770605418194e+10 1.557115216859e+06 3.185588281667e+01 1.393535863542e+01 4.366409257705e+05 3.709557303070e+05 3.706444069102e-01 3.014302652879e-01 3.014302652878e-01 0.000000000000e+00 0.000000000000e+00
2.410000000000e+02 1.770866942419e+10 1.533829726919e+06 3.186087995563e+01 1.210960289108e+01 8.416888872074e+05 -3.281371922330e+06 3.706444069102e-01 2.924868889148e-01 2.924868889148e-01 7.397282829277e+01 0.000000000000e+00
2.420000000000e+02 1.771054019874e+10 2.175227662035e+06 3.184483917232e+01 1.427128835249e+01 3.758830103642e+05 -2.634342543648e+06 0.000000000000e+00 2.904868889146e-01 2.904868889146e-01 6.630384400715e+01 0.000000000000e+00
2.430000000000e+02 1.771034117236e+10 2.186094178137e+06 3.183448120487e+01 3.389433428851e+00 3.114447334200e+01 1.767725715057e+04 3.488650502761e-01 2.854868889144e-01 2.854868889144e-01 0.000000000000e+00 0.000000000000e+00
2.440000000000e+02 1.771203533156e+10 2.371402894393e+06 3.183086442449e+01 1.070745737646e+01 1.264268759028e+05 -2.283941115734e+06 3.511368065465e-01 2.759792885507e-01 2.759792885507e-01 4.684633681039e+01 0.000000000000e+00
2.450000000000e+02 1.771351512521e+10 2.914099447266e+06 1.932401699606e+06 3.496653723739e+00 1.378228020479e+02 -1.683364771218e+06 0.000000000000e+00 2.724868889144e-01 2.724868889144e-01 4.016784751464e+01 3.458623143062e+01
2.460000000000e+02 1.771279333150e+10 3.394295077082e+06 5.332245995472e+06 -4.289157398972e-01 2.415975132178e+05 7.217931430334e+05 0.000000000000e+00 2.754868889146e-01 2.754868889146e-01 0.000000000000e+00 6.082557644155e+01
2.470000000000e+02 1.771222610085e+10 3.460625534553e+06 6.818737981171e+06 -3.491477593785e-01 5.009005707540e+05 5.672310282252e+05 0.000000000000e+00 2.787227330079e-01 2.787227330079e-01 0.000000000000e+00 2.643279979579e+01
2.480000000000e+02 1.771197196318e+10 3.545606525677e+06 6.832410187308e+06 -2.466931666333e-01 1.691569516844e+05 2.541379428081e+05 0.000000000000e+00 2.809585771013e-01 2.809585771013e-01 0.000000000000e+00 0.000000000000e+00
2.490000000000e+02 1.771191676943e+10 3.600751552266e+06 6.831897965045e+06 7.852317226359e-03 4.873504979722e+01 5.519376163868e+04 0.000000000000e+00 2.847020215582e-01 2.847020215582e-01 0.000000000000e+00 0.000000000000e+00
2.500000000000e+02 1.771191530081e+10 3.602220172129e+06 6.822167025911e+06 1.753290033557e-01 0.000000000000e+00 1.468619863877e+03 0.000000000000e+00 2.861737097445e-01 2.861737097445e-01 0.000000000000e+00 0.000000000000e+00
2.510000000000e+02 1.771191469266e+10 3.602828323155e+06 6.810428206176e+06 2.085759840854e-01 0.000000000000e+00 6.081510255648e+02 0.000000000000e+00 2.901529982945e-01 2.901529982945e-01 0.000000000000e+00 0.000000000000e+00
2.520000000000e+02 1.771191456616e+10 3.602954822332e+06 6.791640254805e+06 3.387689633795e-01 0.000000000000e+00 1.264991770888e+02 0.000000000000e+00 2.906246864809e-01 2.906246864809e-01 0.000000000000e+00 0.000000000000e+00
2.530000000000e+02 1.771191447427e+10 3.603046712689e+06 6.766989094599e+06 4.410762543695e-01 0.000000000000e+00 9.189035739608e+01 0.000000000000e+00 2.891322868445e-01 2.891322868445e-01 0.000000000000e+00 0.000000000000e+00
2.540000000000e+02 1.771191432805e+10 3.603192934250e+06 6.760508134725e+06 1.214612516751e-01 0.000000000000e+00 1.462215607548e+02 0.000000000000e+00 2.901681990217e-01 2.901681990217e-01 0.000000000000e+00 0.000000000000e+00
2.550000000000e+02 1.771191412190e+10 3.603399076168e+06 6.746710735600e+06 2.466872189144e-01 0.000000000000e+00 2.061419175478e+02 0.000000000000e+00 2.914399552921e-01 2.914399552920e-01 0.000000000000e+00 0.000000000000e+00
2.560000000000e+02 1.771191386375e+10 3.603657226886e+06 6.752126417863e+06 -9.569688911980e-02 0.000000000000e+00 2.581507182278e+02 0.000000000000e+00 2.927117115625e-01 2.927117115625e-01 0.000000000000e+00 0.000000000000e+00
2.570000000000e+02 1.771191369715e+10 3.603823835206e+06 1.324255939003e+07 -2.430811210277e-01 0.000000000000e+00 1.666083203260e+02 0.000000000000e+00 2.972552241033e-01 2.972552241033e-01 0.000000000000e+00 1.167000007629e+02
2.580000000000e+02 1.771191342575e+10 3.604095229072e+06 2.404573410255e+07 -8.363811931890e-02 0.000000000000e+00 2.713938658653e+02 0.000000000000e+00 2.985269803737e-01 2.985269803737e-01 0.000000000000e+00 1.945559366147e+02
2.590000000000e+02 1.771191287047e+10 3.604650512025e+06 2.652777019122e+07 -6.410266425859e-02 0.000000000000e+00 5.552829528936e+02 0.000000000000e+00 2.997987366442e-01 2.997987366442e-01 0.000000000000e+00 4.465371055529e+01
2.600000000000e+02 1.771191228762e+10 3.605233358323e+06 2.653545415592e+07 -1.387319415380e-01 0.000000000000e+00 5.828462977182e+02 0.000000000000e+00 2.987987366442e-01 2.987987366442e-01 0.000000000000e+00 0.000000000000e+00
2.610000000000e+02 1.771191178910e+10 3.605731890661e+06 2.653952605090e+07 -7.424689880007e-02 0.000000000000e+00 4.985323386253e+02 0.000000000000e+00 3.000704929146e-01 3.000704929146e-01 0.000000000000e+00 0.000000000000e+00
2.620000000000e+02 1.771191115695e+10 3.606364030742e+06 2.657662217942e+07 -6.668219222914e-01 0.000000000000e+00 6.321400810307e+02 0.000000000000e+00 3.003422491850e-01 3.003422491850e-01 0.000000000000e+00 0.000000000000e+00
2.630000000000e+02 1.771191087062e+10 3.606650355622e+06 2.659547857006e+07 -3.436928996199e-01 0.000000000000e+00 2.863248794627e+02 0.000000000000e+00 2.963422491850e-01 2.963422491850e-01 0.000000000000e+00 0.000000000000e+00
2.640000000000e+02 1.771191074243e+10 3.606778551234e+06 2.660780940321e+07 -2.310050547731e-01 0.000000000000e+00 1.281956120774e+02 0.000000000000e+00 2.963422491850e-01 2.963422491850e-01 0.000000000000e+00 0.000000000000e+00
2.650000000000e+02 1.771191070361e+10 3.606817369643e+06 2.661179253241e+07 -8.692240187130e-02 0.000000000000e+00 3.881840948350e+01 0.000000000000e+00 2.963422491850e-01 2.963422491850e-01 0.000000000000e+00 0.000000000000e+00
2.660000000000e+02 1.771191068722e+10 3.606833756053e+06 2.661061912246e+07 1.145304432221e-02 0.000000000000e+00 1.638640934560e+01 0.000000000000e+00 2.963422491850e-01 2.963422491850e-01 0.000000000000e+00 0.000000000000e+00
2.670000000000e+02 1.771191067481e+10 3.606846169180e+06 2.660810304958e+07 4.244498401468e-02 0.000000000000e+00 1.241312738582e+01 0.000000000000e+00 2.941064050918e-01 2.941064050918e-01 0.000000000000e+00 0.000000000000e+00
2.680000000000e+02 1.771191066654e+10 3.606854435631e+06 2.660588089139e+07 2.602941950243e-02 0.000000000000e+00 8.266450457418e+00 0.000000000000e+00 2.931064050917e-01 2.931064050917e-01 0.000000000000e+00 0.000000000000e+00
2.690000000000e+02 1.771191065947e+10 3.606861502926e+06 2.660414294488e+07 3.553480165446e-02 0.000000000000e+00 7.067295242794e+00 0.000000000000e+00 2.921064050917e-01 2.921064050917e-01 0.000000000000e+00 0.000000000000e+00
2.700000000000e+02 1.771191064259e+10 3.606878378010e+06 2.774995763147e+07 -4.878679180242e-01 0.000000000000e+00 1.687508404810e+01 0.000000000000e+00 2.911064050917e-01 2.911064050917e-01 0.000000000000e+00 2.013038608329e+01
2.710000000000e+02 1.771191061484e+10 3.606906138463e+06 2.837032258276e+07 -6.530401235708e-01 0.000000000000e+00 2.776045344421e+01 0.000000000000e+00 2.901064050917e-01 2.901064050917e-01 0.000000000000e+00 1.052624987066e+01
2.720000000000e+02 1.771191058849e+10 3.606932483592e+06 2.841044077044e+07 -7.227524217621e-01 0.000000000000e+00 2.634512842641e+01 0.000000000000e+00 2.861064050917e-01 2.861064050917e-01 0.000000000000e+00 0.000000000000e+00
2.730000000000e+02 1.771191056189e+10 3.606959082699e+06 2.924001809706e+07 -7.276669326620e-01 0.000000000000e+00 2.659910740163e+01 0.000000000000e+00 2.851064050917e-01 2.851064050917e-01 0.000000000000e+00 1.422000002861e+01
2.740000000000e+02 1.771191053852e+10 3.606982451415e+06 2.962306166471e+07 -6.102494285350e-01 0.000000000000e+00 2.336871561298e+01 0.000000000000e+00 2.851064050917e-01 2.851064050917e-01 0.000000000000e+00 6.295312512666e+00
2.750000000000e+02 1.771191052099e+10 3.606999979955e+06 2.965400757481e+07 -5.635067012891e-01 0.000000000000e+00 1.752853974939e+01 0.000000000000e+00 2.828346488213e-01 2.828346488213e-01 0.000000000000e+00 0.000000000000e+00
2.760000000000e+02 1.771191050660e+10 3.607014376721e+06 2.968427304957e+07 -5.481093197017e-01 0.000000000000e+00 1.439676612101e+01 0.000000000000e+00 2.828346488213e-01 2.828346488213e-01 0.000000000000e+00 0.000000000000e+00
2.770000000000e+02 1.771191049929e+10 3.607021684885e+06 2.969082714063e+07 -1.604003807071e-01 0.000000000000e+00 7.308164676002e+00 0.000000000000e+00 2.828346488213e-01 2.828346488213e-01 0.000000000000e+00 0.000000000000e+00
2.780000000000e+02 1.771191049295e+10 3.607028023080e+06 2.972177446903e+07 -5.257553106853e-01 0.000000000000e+00 6.338194974324e+00 0.000000000000e+00 2.815988047281e-01 2.815988047281e-01 0.000000000000e+00 0.000000000000e+00
2.790000000000e+02 1.771191048260e+10 3.607038375787e+06 3.180927428216e+07 -7.095248421696e-01 0.000000000000e+00 1.035270700874e+01 0.000000000000e+00 2.805988047280e-01 2.805988047280e-01 0.000000000000e+00 3.689876933039e+01
2.800000000000e+02 1.771191046979e+10 3.607051187615e+06 3.681525238792e+07 -6.903895473128e-01 0.000000000000e+00 1.281182761341e+01 0.000000000000e+00 2.795988047280e-01 2.795988047280e-01 0.000000000000e+00 8.950387289567e+01
2.810000000000e+02 1.771191045467e+10 3.607066300965e+06 4.211810629889e+07 -5.879878874511e-01 0.000000000000e+00 1.511335029298e+01 0.000000000000e+00 2.765988047280e-01 2.765988047280e-01 0.000000000000e+00 9.495980150619e+01
2.820000000000e+02 1.771191044565e+10 3.607075329208e+06 4.499988931805e+07 -1.993295839403e-01 0.000000000000e+00 9.028243007712e+00 0.000000000000e+00 2.745988047280e-01 2.745988047280e-01 0.000000000000e+00 5.177421148871e+01
2.830000000000e+02 1.771191043933e+10 3.607081645968e+06 4.766626228946e+07 -1.915617634856e-01 0.000000000000e+00 6.316759551904e+00 0.000000000000e+00 2.745988047280e-01 2.745988047280e-01 0.000000000000e+00 4.783390905384e+01
2.840000000000e+02 1.771191042948e+10 3.607091490701e+06 4.870769770594e+07 -3.869945388040e-01 0.000000000000e+00 9.844733508596e+00 0.000000000000e+00 2.723270484576e-01 2.723270484576e-01 0.000000000000e+00 1.836158009910e+01
2.850000000000e+02 1.771191042268e+10 3.607098292979e+06 4.871353693323e+07 -1.677701306621e-01 0.000000000000e+00 6.802278047215e+00 0.000000000000e+00 2.723270484576e-01 2.723270484576e-01 0.000000000000e+00 0.000000000000e+00
2.860000000000e+02 1.771191042019e+10 3.607100779540e+06 4.871060783091e+07 -1.423457170296e-02 0.000000000000e+00 2.486560185318e+00 0.000000000000e+00 2.723270484576e-01 2.723270484576e-01 0.000000000000e+00 0.000000000000e+00
2.870000000000e+02 1.771191041879e+10 3.607102186879e+06 4.870838229894e+07 -2.781623994110e-02 0.000000000000e+00 1.407339284703e+00 0.000000000000e+00 2.723270484576e-01 2.723270484576e-01 0.000000000000e+00 0.000000000000e+00
2.880000000000e+02 1.771191041738e+10 3.607103594715e+06 5.503722671472e+07 -4.682791648255e-02 0.000000000000e+00 1.407836325716e+00 0.000000000000e+00 2.700552921872e-01 2.700552921872e-01 0.000000000000e+00 1.139668024315e+02
2.890000000000e+02 1.771191041497e+10 3.607106002545e+06 5.879739426749e+07 -9.210035524191e-02 0.000000000000e+00 2.407829851488e+00 0.000000000000e+00 2.609682671055e-01 2.609682671055e-01 0.000000000000e+00 6.762662703208e+01
2.900000000000e+02 1.771191041229e+10 3.607108684803e+06 5.879856404344e+07 -5.291472627648e-02 0.000000000000e+00 2.682257743542e+00 0.000000000000e+00 2.473377294830e-01 2.473377294830e-01 0.000000000000e+00 0.000000000000e+00
2.910000000000e+02 1.771191041004e+10 3.607110938197e+06 5.879759270708e+07 -2.313230387753e-02 0.000000000000e+00 2.253394062621e+00 0.000000000000e+00 2.473377294830e-01 2.473377294830e-01 0.000000000000e+00 0.000000000000e+00
2.920000000000e+02 1.771191040701e+10 3.607113969252e+06 5.881412236437e+07 -2.537722923159e-01 0.000000000000e+00 3.031054754574e+00 0.000000000000e+00 2.451018853897e-01 2.451018853897e-01 0.000000000000e+00 0.000000000000e+00
2.930000000000e+02 1.771191040426e+10 3.607116712284e+06 5.881585489219e+07 -1.222973327160e-01 0.000000000000e+00 2.743032468916e+00 0.000000000000e+00 2.451018853897e-01 2.451018853897e-01 0.000000000000e+00 0.000000000000e+00
2.940000000000e+02 1.771191040273e+10 3.607118249328e+06 5.881052517050e+07 -2.579747416796e-02 0.000000000000e+00 1.537044277238e+00 0.000000000000e+00 2.451018853897e-01 2.451018853897e-01 0.000000000000e+00 0.000000000000e+00
2.950000000000e+02 1.771191040162e+10 3.607119357137e+06 5.880662281541e+07 -2.525937753358e-02 0.000000000000e+00 1.107808820063e+00 0.000000000000e+00 2.451018853897e-01 2.451018853897e-01 0.000000000000e+00 0.000000000000e+00
2.960000000000e+02 1.771191040034e+10 3.607120635074e+06 5.882311536018e+07 -2.433774954064e-01 0.000000000000e+00 1.277936615850e+00 0.000000000000e+00 2.451018853897e-01 2.451018853897e-01 0.000000000000e+00 0.000000000000e+00
2.970000000000e+02 1.771191039878e+10 3.607122192170e+06 5.884560965229e+07 -4.064229430071e-01 0.000000000000e+00 1.557096248369e+00 0.000000000000e+00 2.451018853897e-01 2.451018853897e-01 0.000000000000e+00 0.000000000000e+00
2.980000000000e+02 1.771191039813e+10 3.607122846187e+06 5.883682838075e+07 -5.674972973619e-02 0.000000000000e+00 6.540164616723e-01 0.000000000000e+00 2.451018853897e-01 2.451018853897e-01 0.000000000000e+00 0.000000000000e+00
2.990000000000e+02 1.771191039727e+10 3.607123708496e+06 5.887462320658e+07 -5.950705522460e-01 0.000000000000e+00 8.623092580336e-01 0.000000000000e+00 2.451018853897e-01 2.451018853897e-01 0.000000000000e+00 0.000000000000e+00
3.000000000000e+02 1.771191039655e+10 3.607124420529e+06 5.890934919003e+07 -6.552033307815e-01 0.000000000000e+00 7.120333779355e-01 0.000000000000e+00 2.451018853897e-01 2.451018853897e-01 0.000000000000e+00 0.000000000000e+00
3.010000000000e+02 1.771191039634e+10 3.607124637009e+06 5.888891432413e+07 -3.155022546306e-02 0.000000000000e+00 2.164795722905e-01 0.000000000000e+00 2.451018853897e-01 2.451018853897e-01 0.000000000000e+00 0.000000000000e+00
3.020000000000e+02 1.771191039625e+10 3.607124720355e+06 5.886294752156e+07 -6.510476322662e-02 0.000000000000e+00 8.334623089610e-02 0.000000000000e+00 2.451018853897e-01 2.451018853897e-01 0.000000000000e+00 0.000000000000e+00
3.030000000000e+02 1.771191039621e+10 3.607124767599e+06 5.884186980430e+07 -5.114399018033e-02 0.000000000000e+00 4.724398610563e-02 0.000000000000e+00 2.451018853897e-01 2.451018853897e-01 0.000000000000e+00 0.000000000000e+00
3.040000000000e+02 1.771191039617e+10 3.607124808762e+06 5.884679385500e+07 -1.404314814768e-01 0.000000000000e+00 4.116273069599e-02 0.000000000000e+00 2.451018853897e-01 2.451018853897e-01 0.000000000000e+00 0.000000000000e+00
3.050000000000e+02 1.771191039614e+10 3.607124837107e+06 5.882744291743e+07 -2.454918549714e-02 0.000000000000e+00 2.834529750118e-02 0.000000000000e+00 2.451018853897e-01 2.451018853897e-01 0.000000000000e+00 0.000000000000e+00
3.060000000000e+02 1.771191039612e+10 3.607124852141e+06 5.877758376194e+07 -2.122266569627e-02 0.000000000000e+00 1.503431587224e-02 0.000000000000e+00 2.451018853897e-01 2.451018853897e-01 0.000000000000e+00 0.000000000000e+00
3.070000000000e+02 1.771191039611e+10 3.607124865342e+06 5.877201478874e+07 -1.813080213148e-02 0.000000000000e+00 1.320041122170e-02 0.000000000000e+00 2.451018853897e-01 2.451018853897e-01 0.000000000000e+00 0.000000000000e+00
3.080000000000e+02 1.771191039609e+10 3.607124881735e+06 5.881021267485e+07 -1.918235294579e-01 0.000000000000e+00 1.639292475204e-02 0.000000000000e+00 2.451018853897e-01 2.451018853897e-01 0.000000000000e+00 0.000000000000e+00
3.090000000000e+02 1.771191039608e+10 3.607124891607e+06 5.875706534353e+07 -6.602000613471e-03 0.000000000000e+00 9.872418658574e-03 0.000000000000e+00 2.451018853897e-01 2.451018853897e-01 0.000000000000e+00 0.000000000000e+00
3.100000000000e+02 1.771191039607e+10 3.607124899576e+06 5.873518828086e+07 -9.212995873743e-03 0.000000000000e+00 7.968731517849e-03 0.000000000000e+00 2.451018853897e-01 2.451018853897e-01 0.000000000000e+00 0.000000000000e+00
3.110000000000e+02 1.771191039606e+10 3.607124910926e+06 5.880223356993e+07 -3.060072323696e-01 0.000000000000e+00 1.135042844993e-02 0.000000000000e+00 2.451018853897e-01 2.451018853897e-01 0.000000000000e+00 0.000000000000e+00
3.120000000000e+02 1.771191039605e+10 3.607124918888e+06 5.935500025433e+07 -1.618812498104e-02 0.000000000000e+00 7.961944447743e-03 0.000000000000e+00 2.451018853897e-01 2.451018853897e-01 0.000000000000e+00 1.077333354950e+01
3.130000000000e+02 1.771191039605e+10 3.607124923482e+06 5.927071683240e+07 -1.102375030895e-02 0.000000000000e+00 4.593822077936e-03 0.000000000000e+00 2.451018853897e-01 2.451018853897e-01 0.000000000000e+00 0.000000000000e+00
3.140000000000e+02 1.771191039605e+10 3.607124927089e+06 5.923235840140e+07 -1.536632971549e-02 0.000000000000e+00 3.607121296056e-03 0.000000000000e+00 2.451018853897e-01 2.451018853897e-01 0.000000000000e+00 0.000000000000e+00
3.150000000000e+02 1.771191039604e+10 3.607124930389e+06 5.922193456323e+07 -1.505702762626e-02 0.000000000000e+00 3.299855121952e-03 0.000000000000e+00 2.451018853897e-01 2.451018853897e-01 0.000000000000e+00 0.000000000000e+00
3.160000000000e+02 1.771191039604e+10 3.607124934577e+06 5.928268430107e+07 -1.154815559592e-01 0.000000000000e+00 4.188375137915e-03 0.000000000000e+00 2.451018853897e-01 2.451018853897e-01 0.000000000000e+00 0.000000000000e+00
3.170000000000e+02 1.771191039603e+10 3.607124937926e+06 5.923950843716e+07 -1.192545365629e-02 0.000000000000e+00 3.348222013244e-03 0.000000000000e+00 2.451018853897e-01 2.451018853897e-01 0.000000000000e+00 0.000000000000e+00
3.180000000000e+02 1.771191039603e+10 3.607124940637e+06 5.965465147556e+07 -1.077873193768e-02 0.000000000000e+00 2.711221672769e-03 0.000000000000e+00 2.451018853897e-01 2.451018853897e-01 0.000000000000e+00 8.293333133062e+00
3.190000000000e+02 1.771191039603e+10 3.607124943978e+06 6.026664295936e+07 -1.601828076978e-01 0.000000000000e+00 3.340776142124e-03 0.000000000000e+00 2.451018853897e-01 2.451018853897e-01 0.000000000000e+00 9.973333358765e+00
3.200000000000e+02 1.771191039602e+10 3.607124948010e+06 6.222468875771e+07 -2.275302275100e-01 0.000000000000e+00 4.032732266523e-03 0.000000000000e+00 2.451018853897e-01 2.451018853897e-01 0.000000000000e+00 3.453333409627e+01
3.210000000000e+02 1.771191039602e+10 3.607124952149e+06 6.224217206554e+07 -2.298168118122e-01 0.000000000000e+00 4.138294788447e-03 0.000000000000e+00 2.451018853897e-01 2.451018853897e-01 0.000000000000e+00 0.000000000000e+00
3.220000000000e+02 1.771191039602e+10 3.607124956120e+06 6.224566600575e+07 -2.004726232787e-01 0.000000000000e+00 3.971384769841e-03 0.000000000000e+00 2.451018853897e-01 2.451018853897e-01 0.000000000000e+00 0.000000000000e+00
3.230000000000e+02 1.771191039601e+10 3.607124959599e+06 6.222542021777e+07 -1.072221923259e-01 0.000000000000e+00 3.478956566028e-03 0.000000000000e+00 2.451018853897e-01 2.451018853897e-01 0.000000000000e+00 0.000000000000e+00
3.240000000000e+02 1.771191039601e+10 3.607124962560e+06 6.219648645748e+07 -8.095425022979e-02 0.000000000000e+00 2.961224532783e-03 0.000000000000e+00 2.451018853897e-01 2.451018853897e-01 0.000000000000e+00 0.000000000000e+00
3.250000000000e+02 1.771191039601e+10 3.607124965112e+06 6.216773109325e+07 -6.330631310298e-02 0.000000000000e+00 2.551626110403e-03 0.000000000000e+00 2.451018853897e-01 2.451018853897e-01 0.000000000000e+00 0.000000000000e+00
3.260000000000e+02 1.771191039600e+10 3.607124966766e+06 6.205026915194e+07 -2.760815945440e-03 0.000000000000e+00 1.654671983431e-03 0.000000000000e+00 2.451018853897e-01 2.451018853897e-01 0.000000000000e+00 0.000000000000e+00
3.270000000000e+02 1.771191039600e+10 3.607124968559e+06 6.208857816037e+07 -6.292996882377e-02 0.000000000000e+00 1.792259448052e-03 0.000000000000e+00 2.451018853897e-01 2.451018853897e-01 0.000000000000e+00 0.000000000000e+00
3.280000000000e+02 1.771191039600e+10 3.607124970241e+06 6.207446186301e+07 -2.671469657647e-02 0.000000000000e+00 1.682545597248e-03 0.000000000000e+00 2.451018853897e-01 2.451018853897e-01 0.000000000000e+00 0.000000000000e+00
3.290000000000e+02 1.771191039600e+10 3.607124972440e+06 6.216939689520e+07 -2.653314415953e-01 0.000000000000e+00 2.199157093230e-03 0.000000000000e+00 2.451018853897e-01 2.451018853897e-01 0.000000000000e+00 0.000000000000e+00
3.300000000000e+02 1.771191039599e+10 3.607124974606e+06 6.217094196638e+07 -1.291372342666e-01 0.000000000000e+00 2.165682136024e-03 0.000000000000e+00 2.451018853897e-01 2.451018853897e-01 0.000000000000e+00 0.000000000000e+00
3.310000000000e+02 1.771191039599e+10 3.607124976988e+06 6.220879434366e+07 -2.197139673798e-01 0.000000000000e+00 2.382145616764e-03 0.000000000000e+00 2.451018853897e-01 2.451018853897e-01 0.000000000000e+00 0.000000000000e+00
